"","x","y","SVM.Aspatial","SVM.SDO"
"180",1006340.144,-4189360.115,2.05917972047942,1.93982298081725
"181",1016340.144,-4189360.115,2.06971889729225,1.92452329211104
"182",1026340.144,-4189360.115,2.12563787067862,1.88830931427084
"183",1036340.144,-4189360.115,2.09301537400681,1.8629593705113
"184",1046340.144,-4189360.115,1.94407124833638,1.84358791282457
"185",1056340.144,-4189360.115,1.9766962950704,1.78835109391198
"186",1066340.144,-4189360.115,1.98111159214834,1.73700511814966
"187",1076340.144,-4189360.115,1.82535656320828,1.66242158836925
"188",1086340.144,-4189360.115,1.79893435586585,1.58129888006947
"189",1096340.144,-4189360.115,1.28075577235469,1.51010516833228
"190",1106340.144,-4189360.115,1.30141291089597,1.46659979093698
"191",856340.144,-4179360.115,1.74784983418312,1.94219718765803
"192",866340.144,-4179360.115,1.79736926289985,1.97811911148212
"193",876340.144,-4179360.115,1.96994965723128,1.99143106730825
"194",886340.144,-4179360.115,1.78253385245559,2.02302456725393
"195",896340.144,-4179360.115,1.7099188777255,2.04792802363012
"196",906340.144,-4179360.115,1.55109763655417,2.0692954668838
"197",916340.144,-4179360.115,1.55588990065414,2.08037829547245
"198",926340.144,-4179360.115,1.79198433652604,2.08706702773857
"199",936340.144,-4179360.115,2.09654425346114,2.09306124405599
"200",946340.144,-4179360.115,2.00258057492273,2.08361907965287
"201",956340.144,-4179360.115,2.00644956269742,2.07640982611764
"202",966340.144,-4179360.115,1.97284562772724,2.05620430803185
"203",976340.144,-4179360.115,1.89551656274381,2.035610201471
"204",986340.144,-4179360.115,2.06586995486029,1.99791426471985
"205",996340.144,-4179360.115,2.03431455275174,1.96807041899582
"206",1006340.144,-4179360.115,1.99946754785113,1.94280900013526
"207",1016340.144,-4179360.115,2.03936513508088,1.91232782474695
"208",1026340.144,-4179360.115,2.09937649995091,1.87424566901542
"209",1036340.144,-4179360.115,1.95897436808041,1.84986442656509
"210",1046340.144,-4179360.115,1.97198471470612,1.81954348822374
"211",1056340.144,-4179360.115,1.88101259938521,1.78476928701952
"212",1066340.144,-4179360.115,1.97440084177401,1.73163265515924
"213",1076340.144,-4179360.115,1.90495820879376,1.68078400806825
"214",1086340.144,-4179360.115,1.77466764156484,1.60403838839575
"215",1096340.144,-4179360.115,1.36006394076259,1.52522742845192
"216",1106340.144,-4179360.115,1.40737914064256,1.47253071062934
"217",856340.144,-4169360.115,2.01260642457882,1.92742647583526
"218",866340.144,-4169360.115,1.93356889584192,1.96050181311916
"219",876340.144,-4169360.115,1.89003239018609,1.98303456756428
"220",886340.144,-4169360.115,1.77690306228259,2.01300206379714
"221",896340.144,-4169360.115,1.85516785308146,2.03144274169001
"222",906340.144,-4169360.115,1.77344665650123,2.05373325338593
"223",916340.144,-4169360.115,1.75331724080808,2.06654961073431
"224",926340.144,-4169360.115,1.77574996953114,2.07551834538051
"225",936340.144,-4169360.115,2.02680542201153,2.07259237303171
"226",946340.144,-4169360.115,2.04288219374356,2.0683505881285
"227",956340.144,-4169360.115,1.87875365535509,2.05827675134952
"228",966340.144,-4169360.115,1.82423613765126,2.04434416521502
"229",976340.144,-4169360.115,1.94496452834196,2.02256819351307
"230",986340.144,-4169360.115,1.86615815894113,1.99046214931802
